"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-08-27","8.72"," 1737"," 1654","0.00",,"0.0","0.0","71","79","63","    0","  210","  210","0.0","16.1","21.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-08-28","10.07"," 1422"," 1422","0.00",,"0.0","0.0","77","83","70","    0","  220","  220","0.0","17.9","21.9","    1",,,,,,,"    1",,,"    1",,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-08-29","9.84"," 1530"," 1535","0.00",,"0.0","0.0","76","82","70","    0","  200","  200","0.0","17.0","21.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-08-30","7.61"," 1434"," 1433","0.02",,"0.0","0.0","78","83","73","    0","  150","  150","0.0","15.0","17.9","    1","    1",,,,,,"    1",,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-08-31","9.84"," 1157"," 1157","0.36",,"0.0","0.0","75","83","67","    0","  360","  360","0.0","23.9","29.1","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-09-01","6.04"," 1325"," 0714","0.00",,"0.0","0.0","71","80","62","    0","  330","  360","0.0","13.0","15.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-09-02","6.71"," 0745"," 1116","0.00",,"0.0","0.0","67","75","59","    0","   30","  100","0.0","15.0","17.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-09-03","4.70"," 1517"," 1443","0.00",,"0.0","0.0","67","77","57","    0","  220","  220","0.0","13.0","16.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-09-04","5.82"," 2354"," 2353","0.00",,"0.0","0.0","74","83","64","    0","   90","   90","0.0","17.9","25.1","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-09-05","11.41"," 0003"," 0002","0.00",,"0.0","0.0","65","71","58","    0","   80","   80","0.0","21.0","25.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-09-06","8.95"," 1639"," 1429","0.00",,"0.0","0.0","65","74","55","    0","  110","  100","0.0","16.1","21.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-09-07","6.71"," 1027"," 1016","0.18",,"0.0","0.0","72","79","65","    0","  150","  140","0.0","14.1","16.1","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-09-08","12.08"," 1301"," 1300","2.40",,"0.0","0.0","75","80","69","    0","  140","  140","0.0","21.9","25.1","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-09-09","16.78"," 1313"," 1242","0.04",,"0.0","0.0","75","80","69","    0","  170","  170","0.0","28.0","36.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-09-10","11.18"," 1414"," 1414","0.00",,"0.0","0.0","72","80","64","    0","  320","  310","0.0","19.9","23.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-09-11","4.47"," 0937"," 0956","0.00",,"0.0","0.0","66","73","59","    0","   90","   70","0.0","14.1","16.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-09-12","4.70"," 1521"," 1501","0.00",,"0.0","0.0","65","76","54","    0","  210","  210","0.0","13.0","16.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-09-13","7.61"," 1647"," 1632","0.00",,"0.0","0.0","71","81","60","    0","  360","  360","0.0","15.0","17.9","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-09-14","8.50"," 1351"," 1408","0.00",,"0.0","0.0","65","71","58","    0","  130","  130","0.0","17.0","21.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-09-15","6.49"," 1326"," 1325","0.06",,"0.0","0.0","65","72","57",,"  150","  160","0.0","14.1","16.1","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-09-16","5.59"," 1457"," 1450","0.00",,"0.0","0.0","71","77","65",,"  230","  210","0.0","13.0","15.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-09-17","6.93"," 2239"," 2238","0.07",,"0.0","0.0","70","74","65",,"  140","  150","0.0","14.1","17.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-09-18","17.90"," 1013"," 1140","0.85",,"0.0","0.0","66","75","56",,"   20","   50","0.0","33.1","44.1","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-09-19","15.21"," 0757"," 0756","0.00",,"0.0","0.0","57","62","52",,"   20","   30","0.0","29.1","34.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-09-20","6.49"," 0840"," 0840","0.00",,"0.0","0.0","59","68","49","    0","  360","  360","0.0","17.0","21.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-09-21","5.14"," 1309"," 1300","0.00",,"0.0","0.0","64","77","51","    0","  320","  320","0.0","14.1","16.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-09-22","7.83"," 1020"," 1011","0.00",,"0.0","0.0","67","81","52","    0","  320","  350","0.0","17.9","21.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-09-23","7.61"," 1536"," 1535","0.00",,"0.0","0.0","70","81","58","    0","  140","  140","0.0","16.1","17.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-09-24","3.80"," 1227"," 1221","0.00",,"0.0","0.0","63","71","54","    0","  140","  140","0.0","13.0","15.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-09-25","6.04"," 1536"," 1535","0.00",,"0.0","0.0","63","73","52","    0","  210","  210","0.0","15.0","17.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-09-26","4.47"," 1515"," 1512","0.00",,"0.0","0.0","67","77","57","    0","  330","  320","0.0","12.1","15.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-09-27","4.25"," 1310"," 1303","0.00",,"0.0","0.0","66","75","56","    0","  190","  180","0.0","13.0","15.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-09-28","11.18"," 1842"," 1841","1.79",,"0.0","0.0","68","72","63","    0","   40","   40","0.0","30.0","36.9","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-09-29","15.88"," 0503"," 0500","0.98",,"0.0","0.0","58","64","51",,"   60","   60","0.0","30.0","45.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-09-30","2.01"," 1302"," 1248","0.00",,"0.0","0.0","59","67","51",,"  230","  180","0.0","12.1","14.1",,,,,,,,,,,,,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-10-01","4.47"," 1308"," 1258","0.00",,"0.0","0.0","62","72","51",,"  290","  260","0.0","10.1","14.1","    1",,,,,,,"    1",,,"    1",,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-10-02","4.70"," 1227"," 1614","0.00",,"0.0","0.0","58","67","49","    0","  140","  160","0.0","13.0","15.0","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-10-03","7.38"," 0739"," 0738","0.00",,"0.0","0.0","57","66","47","    0","   30","   30","0.0","21.9","25.9","    1",,,,,,,"    1",,,"    1",,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-10-04","6.93"," 2312"," 2327","0.00",,"0.0","0.0","57","68","45","    0","  350","  360","0.0","19.9","23.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-10-05","9.62"," 1106"," 0730","0.00",,"0.0","0.0","49","58","39","    0","  330","  350","0.0","19.9","25.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-10-06","3.80"," 1554"," 1322","0.00",,"0.0","0.0","50","63","37",,"  220","  270","0.0","15.0","19.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-10-07","2.24"," 1343"," 1352","0.00",,"0.0","0.0","58","72","43",,"  160","  210","0.0","10.1","13.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-10-08","3.80"," 1618"," 1159","0.00",,"0.0","0.0","60","71","49",,"  180","  170","0.0","12.1","15.0","    1","    1",,,,,,,,,"    1",,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-10-09","7.83"," 1407"," 1406","0.00",,"0.0","0.0","60","69","51",,"  210","  210","0.0","15.0","17.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-10-10","10.51"," 1702"," 1934","0.00",,"0.0","0.0","60","67","52",,"  340","  320","0.0","21.9","25.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-10-11","14.99"," 1034"," 1034","0.00",,"0.0","0.0","55","61","48",,"  350","  350","0.0","23.0","29.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-10-12","12.97"," 0747"," 0937","0.00",,"0.0","0.0","54","65","43","    0","  350","  320","0.0","25.1","32.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-10-13","4.92"," 0955"," 1027","0.00",,"0.0","0.0","57","70","43","    0","  300","  360","0.0","14.1","16.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-10-14","8.50"," 1307"," 1302","0.00",,"0.0","0.0","55","63","47","    0","   40","   30","0.0","17.0","23.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-10-15","7.16"," 1632"," 1631","0.63",,"0.0","0.0","60","63","56","    0","  140","  120","0.0","17.0","23.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-10-16","13.20"," 1653"," 1652","0.01",,"0.0","0.0","54","62","46","    0","  240","  240","0.0","25.1","30.0",,,"    1",,,,,,,,,,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-10-17","12.08"," 1002"," 1002","0.00",,"0.0","0.0","48","55","40","    0","  250","  250","0.0","25.1","30.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-10-18","6.93"," 1041"," 0902","0.02",,"0.0","0.0","50","58","41","    0","  300","  320","0.0","16.1","21.9",,,,,,,,,,,,,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-10-19","12.97"," 1600"," 1639","0.53",,"0.0","0.0","50","51","48","    0","   60","   50","0.0","21.0","25.1","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-10-20","12.97"," 1232"," 1132","0.00",,"0.0","0.0","54","59","49","    0","   70","   40","0.0","23.0","28.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-10-21","11.18"," 1108"," 0859","0.00",,"0.0","0.0","52","57","47","    0","   30","   40","0.0","17.0","21.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-10-22","14.09"," 0948"," 1029","0.00",,"0.0","0.0","52","56","47","    0","   40","   40","0.0","21.9","25.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-10-23","14.32"," 1251"," 1250","0.00",,"0.0","0.0","49","54","43","    0","   30","   40","0.0","23.9","29.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-10-24","9.17"," 1013"," 1320","0.00",,"0.0","0.0","49","51","47","    0","   40","   10","0.0","16.1","21.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-10-25","6.04"," 0837"," 1334","0.00",,"0.0","0.0","51","54","47","    0","  360","  360","0.0","12.1","15.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-10-26","7.61"," 0857"," 0851","0.00",,"0.0","0.0","50","61","39","    0","  350","  360","0.0","19.9","23.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-10-27","6.93"," 1408"," 1407","0.00",,"0.0","0.0","52","62","42","    0","   20","   10","0.0","16.1","21.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-10-28","6.93"," 0826"," 0823","0.00",,"0.0","0.0","45","54","36","    0","   40","   40","0.0","17.9","23.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-10-29","5.82"," 1400"," 1358","0.00",,"0.0","0.0","47","57","36","    0","  230","  230","0.0","14.1","17.0",,,,,,,,,,,,,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-10-30","9.17"," 2038"," 2038","0.00",,"0.0","0.0","58","60","56","    0","  190","  200","0.0","16.1","21.0","    1","    1",,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-10-31","11.41"," 1021"," 1032","0.00",,"0.0","0.0","66","73","58","    0","  270","  280","0.0","31.1","36.0","    1","    1",,,,,,"    1",,,"    1",,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-11-01","11.41"," 1310"," 1312","0.00",,"0.0","0.0","54","61","46","    0","  290","  290","0.0","23.9","30.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-11-02","7.38"," 1951"," 1953","0.00",,"0.0","0.0","49","59","38","    0","  170","  170","0.0","14.1","17.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-11-03","14.32"," 1058"," 0846","0.00",,"0.0","0.0","51","59","42","    0","  320","  350","0.0","29.1","36.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-11-04","8.05"," 2052"," 2114","1.08",,"0.0","0.0","43","55","31","    0","  310","  320","0.0","21.0","23.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-11-05","19.01"," 0913"," 1214","0.00",,"0.0","0.0","49","55","43","    0","  280","  270","0.0","36.0","42.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-11-06","12.97"," 1427"," 1435","0.00",,"0.0","0.0","48","58","38","    0","  240","  240","0.0","25.1","31.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-11-07","9.62"," 1433"," 1524","0.00",,"0.0","0.0","50","63","37","    0","  200","  190","0.0","21.9","29.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-11-08","13.65"," 1736"," 1735","0.00",,"0.0","0.0","46","57","34","    0","  320","  320","0.0","23.0","30.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-11-09","8.28"," 1450"," 1238","0.00",,"0.0","0.0","34","41","26",,"  350","  360","0.0","21.0","25.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-11-10","4.47"," 1455"," 1443","0.00",,"0.0","0.0","33","43","22",,"  200","  200","0.0","13.0","16.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-11-11","8.95"," 1032"," 1055","0.00",,"0.0","0.0","47","55","38",,"  240","  210","0.0","23.0","28.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-11-12","13.65"," 2249"," 2101","0.45",,"0.0","0.0","43","47","38",,"   40","   50","0.0","19.9","25.1","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-11-13","17.45"," 1246"," 1301","0.23",,"0.0","0.0","39","44","33",,"   20","   20","0.0","28.0","34.9","    1",,,,,,,,,,"    1",,,"    1",,"    1","    1",,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-11-14","12.08"," 1259"," 1259","0.00",,"0.0","0.0","38","47","29",,"  330","  320","0.0","23.9","29.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-11-15","7.16"," 1419"," 1418","0.00",,"0.0","0.0","45","56","34","    0","  290","  290","0.0","16.1","19.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-11-16","3.80"," 1305"," 1304","0.00",,"0.0","0.0","43","56","30",,"  360","  360","0.0","10.1","14.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-11-17","3.13"," 1334"," 1333","0.00",,"0.0","0.0","43","55","31",,"  200","  200","0.0","10.1","12.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-11-18","4.03"," 1216"," 1216","0.00",,"0.0","0.0","46","57","35",,"  250","  250","0.0","13.0","14.1",,,,,,,,"    1",,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-11-19","4.70"," 2311"," 2309","0.00",,"0.0","0.0","56","62","49",,"   40","   40","0.0","10.1","13.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-11-20","6.04"," 2358"," 2358","0.32",,"0.0","0.0","48","51","44",,"  100","  110","0.0","12.1","13.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-11-21","3.13"," 0112"," 0147","0.04",,"0.0","0.0","50","51","48",,"  110","  110","0.0","14.1","15.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-11-22","2.46"," 1043"," 1043","0.00",,"0.0","0.0","49","51","46","    0","   50","   60","0.0","8.1","10.1","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-11-23","6.04"," 1148"," 1147","0.00",,"0.0","0.0","47","53","41","    0","  130","  130","0.0","14.1","16.1","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-11-24","10.07"," 2316"," 2315","0.09",,"0.0","0.0","50","58","42","    0","  180","  190","0.0","21.0","29.1","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-11-25","17.90"," 1557"," 2034","0.09",,"0.0","0.0","50","64","35","    0","  250","  300","0.0","31.1","38.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-11-26","8.72"," 0122"," 0130","0.00",,"0.0","0.0","36","44","28","    0","  310","  310","0.0","25.1","30.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-11-27","9.17"," 2339"," 2340","0.00",,"0.0","0.0","39","51","27","    0","  110","  110","0.0","23.9","30.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-11-28","18.79"," 0618"," 0538","0.95",,"0.0","0.0","51","56","45","    0","  110","  110","0.0","32.0","40.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-11-29","10.29"," 1220"," 0913","0.00",,"0.0","0.0","43","49","36","    0","  340","  320","0.0","21.9","28.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-11-30","3.36"," 1250"," 1249","0.00",,"0.0","0.0","40","49","31","    0","  190","  190","0.0","10.1","13.0",,,,,,,,,,,,,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-12-01","18.57"," 1552"," 1552","0.85",,"0.0","0.0","50","56","44","    0","  280","  270","0.0","38.9","48.1","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-12-02","8.05"," 2358"," 0008","0.00",,"0.0","0.0","38","47","28","    0","  280","  290","0.0","21.9","28.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-12-03","8.95"," 1534"," 1541","0.00",,"0.0","0.0","37","47","27","    0","  300","  270","0.0","23.9","30.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-12-04","9.17"," 2350"," 2250","0.00",,"0.0","0.0","35","44","25","    0","  240","  260","0.0","17.9","23.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-12-05","10.29"," 1137"," 1136","0.00",,"0.0","0.0","44","54","33","    0","  300","  290","0.0","23.0","28.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-12-06","9.84"," 1618"," 1725","0.00",,"0.0","0.0","35","41","28",,"   70","   80","0.0","17.0","21.0","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-12-07","9.40"," 1225"," 1224","0.49",,"0.0","0.0","47","54","39",,"   80","   80","0.0","17.9","21.9","    1","    1",,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-12-08","14.09"," 1217"," 1145","0.02",,"0.0","0.0","50","59","41",,"  280","  260","0.0","29.1","36.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-12-09","4.70"," 2018"," 2339","0.17",,"0.0","0.0","39","47","30","    0","  110","  100","0.0","13.0","15.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-12-10","12.75"," 1757"," 1756","0.41",,"0.0","0.0","47","48","45","    0","   80","   80","0.0","23.9","30.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-12-11","8.05"," 2109"," 2038","0.00",,"0.0","0.0","46","50","41","    0","  250","  240","0.0","15.0","17.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-12-12","10.96"," 1348"," 1210","0.00",,"0.0","0.0","42","45","38","    0","  280","  300","0.0","23.0","31.1",,,,,,,,,,,,,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-12-13","11.86"," 0115"," 0114","0.01",,"0.0","0.0","41","47","35","    0","  220","  230","0.0","28.0","34.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-12-14","10.96"," 0846"," 0839","0.00",,"0.0","0.0","31","37","25","    0","  300","  300","0.0","21.0","25.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-12-15","10.29"," 0927"," 0926","0.00",,"0.0","0.0","25","29","21","    0","  330","  320","0.0","23.0","28.0",,,,,,,,,,,,,,,,"    1",,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-12-16","8.05"," 2257"," 2253","0.00",,"0.0","0.0","29","40","17","    0","  220","  230","0.0","17.0","23.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-12-17","12.30"," 1326"," 1303","0.00",,"0.0","0.0","36","46","25","    0","  280","  310","0.0","25.1","32.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2004-12-18","6.04"," 2214"," 2213","0.00",,"0.0","0.0","32","43","20","    0","   50","   50","0.0","13.0","15.0",,,,,,,,,,,,,,,,,,,,
